date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
22/5/2018 11:00,85,9,638,364,466,279,614,719,80,612,379,4,409,281,178,1407,855,506,131,232,178,97,1415,1810,464,1839,646,0,0,0,150,283,10744,1315,92,84,480,974,1254,393,10136,436,454,5893,1885,9904,589,0,0,0,252,40,834,549
22/5/2018 12:00,67,8,659,381,466,315,642,614,72,609,373,0,411,276,190,1441,911,625,408,305,188,80,1464,3107,578,2136,664,0,0,0,186,290,10865,1347,89,89,506,1036,1274,408,9196,454,444,5638,1197,10074,287,0,0,0,261,32,808,555
22/5/2018 13:00,62,8,693,386,472,295,566,569,80,580,415,3,341,265,186,1540,864,668,621,210,200,80,1467,3623,568,2233,658,0,0,0,559,291,10919,1352,87,92,530,1057,1298,409,9795,400,370,5622,1198,9527,229,0,0,0,260,36,768,552
22/5/2018 14:00,60,8,622,353,458,278,411,579,96,591,413,4,461,219,177,1413,885,674,138,117,187,67,1652,3644,596,1878,665,0,0,0,760,287,10885,1362,90,91,566,1064,891,439,8964,419,341,5869,1335,10878,305,0,0,0,269,39,992,623
22/5/2018 15:00,72,8,489,305,446,189,501,594,74,504,399,0,502,175,174,1137,829,706,496,296,185,60,1702,3633,410,1984,597,0,0,0,766,294,10812,1355,93,94,560,1038,915,469,9149,407,292,5712,1415,11587,307,0,0,0,254,41,1076,510
22/5/2018 16:00,85,7,613,370,458,254,617,551,73,581,394,3,406,224,161,1572,842,679,709,367,188,80,1636,3473,455,2012,649,0,0,0,766,292,10621,1364,96,93,557,1039,854,454,10558,483,330,6246,1459,9931,501,0,0,0,258,37,1055,562
22/5/2018 17:00,62,7,617,368,462,246,681,528,71,588,391,1,383,250,163,1521,776,819,703,316,184,80,1578,3466,552,1872,637,0,0,0,718,294,10641,1370,94,92,552,1053,903,490,9755,515,426,6841,1545,9853,513,0,0,0,261,46,1044,606
22/5/2018 18:00,60,8,538,345,449,262,664,549,84,559,383,4,404,243,178,1397,808,846,742,265,185,84,1691,3474,594,1604,692,0,0,0,587,292,10651,1375,89,92,548,1039,891,480,9754,579,445,7126,1560,9583,556,0,0,0,263,28,1060,1092
22/5/2018 19:00,65,8,525,346,477,281,733,528,104,570,393,4,547,277,217,1439,815,676,142,169,188,69,1632,3595,523,1588,656,0,0,0,700,294,10939,1378,89,92,514,1038,880,471,9103,699,485,7355,1880,10506,777,0,0,0,268,47,1071,1127
22/5/2018 20:00,104,7,483,325,500,260,829,641,132,700,503,4,667,260,276,1366,800,562,28,100,179,73,1405,3959,365,1637,650,0,0,0,694,294,10612,1363,95,92,475,1017,852,467,9384,737,537,7273,2014,10490,828,0,0,0,212,49,1075,1080
22/5/2018 21:00,69,8,412,287,511,195,887,673,158,720,467,4,897,198,240,1357,741,497,25,86,172,71,1226,3940,282,1290,634,0,0,0,582,300,10358,1346,96,92,441,898,829,480,9434,684,527,7250,1952,10118,832,0,0,0,174,45,1096,993
22/5/2018 22:00,71,9,286,245,486,143,884,627,151,630,429,4,944,181,223,1215,719,443,24,80,155,50,1078,3858,224,1414,583,0,0,0,571,291,10221,1314,96,93,422,685,691,485,8328,666,505,7217,1222,9679,601,0,0,0,162,34,802,1037
22/5/2018 23:00,70,8,205,215,463,121,745,626,138,577,452,4,825,174,212,980,703,354,23,82,124,62,938,3411,208,1353,562,0,0,0,524,289,10125,1261,94,92,360,583,541,500,8771,393,488,6993,1851,8785,715,0,0,0,167,40,930,911
23/5/2018 0:00,69,8,188,201,446,92,625,356,125,535,445,4,785,159,198,929,680,328,25,148,94,62,730,2610,202,1181,566,0,0,0,363,286,9808,1247,92,92,291,512,341,441,9152,570,467,6848,1963,8497,741,0,0,0,131,40,1165,829
23/5/2018 1:00,70,8,184,176,424,84,455,203,93,461,440,4,612,147,171,862,736,327,24,88,39,61,573,2021,207,994,561,0,0,0,298,288,9748,1241,100,92,262,447,289,332,9558,619,480,7004,1834,8812,759,0,0,41,111,44,1267,749
23/5/2018 2:00,70,8,205,154,372,82,405,170,75,502,334,4,587,127,151,714,651,348,23,102,16,41,586,1337,207,559,541,605,616,145,293,292,9675,1219,93,86,246,435,218,320,8976,599,471,7224,1926,8970,794,0,0,123,108,43,1227,739
23/5/2018 3:00,68,8,179,141,351,106,385,130,64,632,290,0,553,106,142,597,607,462,25,122,17,26,450,1195,201,517,517,220,138,126,308,275,9661,1219,95,84,228,421,255,370,9028,601,489,7450,2005,9504,788,0,0,82,108,38,1182,668
23/5/2018 4:00,69,8,162,131,339,108,408,135,61,586,356,0,537,104,128,527,690,460,24,80,18,35,434,3571,209,510,497,165,148,114,308,271,9655,1202,91,84,230,423,240,310,6310,244,227,7603,1391,9012,733,0,0,82,110,39,1010,466
23/5/2018 5:00,69,8,169,128,334,86,381,133,63,545,363,0,481,121,117,520,743,455,24,82,16,30,460,7200,199,495,525,110,148,114,303,269,9684,1215,91,84,228,439,271,184,6055,190,167,7082,920,8580,610,0,0,82,108,38,998,391
23/5/2018 6:00,68,8,191,131,330,78,397,124,63,574,363,0,380,141,113,518,782,455,24,90,17,29,470,5173,218,496,521,165,513,114,303,266,9626,1205,93,84,225,433,302,157,6204,168,160,6866,772,8809,439,0,0,41,108,39,938,328
23/5/2018 7:00,69,8,148,122,329,103,372,168,63,431,365,0,388,150,118,518,588,486,25,80,17,30,515,995,199,627,487,495,439,114,308,272,9578,1195,91,84,236,421,215,146,6987,149,134,6830,728,8624,243,0,0,82,112,47,867,272
23/5/2018 8:00,68,8,173,125,373,90,417,533,58,416,339,0,417,124,138,553,633,504,24,79,16,35,846,1349,210,728,502,440,471,114,356,270,9808,1311,93,84,283,526,472,158,6495,136,283,6610,976,8937,351,0,0,41,129,33,868,392
23/5/2018 9:00,68,8,198,147,438,80,620,675,65,510,246,2,488,105,172,591,683,402,20,73,184,35,1050,1344,220,916,515,55,251,66,736,276,10358,1287,93,84,386,723,891,236,6504,139,337,6761,909,9455,515,0,0,82,135,40,701,526
23/5/2018 10:00,96,8,450,230,459,186,892,718,68,561,262,4,385,151,165,869,663,424,123,168,143,83,1441,1348,264,1330,514,0,0,0,1074,282,10476,1358,90,87,458,888,1010,288,9071,484,425,7616,1728,9426,697,0,0,41,184,40,674,544
23/5/2018 11:00,90,4,597,297,465,298,728,742,68,541,363,4,407,271,165,1476,629,479,129,166,183,114,1343,1840,452,1551,524,0,0,0,1080,284,10601,1321,89,92,501,991,1293,409,10268,536,434,7474,1884,9632,723,0,0,0,199,38,875,600
23/5/2018 12:00,64,6,625,311,462,285,582,688,66,504,327,0,366,273,167,1511,604,551,92,114,243,113,1464,2882,539,1712,549,0,0,0,1145,287,10763,1333,95,87,526,1042,1156,411,10746,542,438,6767,1299,9693,481,0,0,0,208,33,832,524
23/5/2018 13:00,62,6,650,335,456,297,650,724,78,482,399,0,399,290,168,1638,587,581,129,93,260,84,1399,3307,520,1846,550,0,0,0,1133,294,10803,1362,94,91,550,1039,929,452,11644,528,473,6610,1084,9710,407,0,0,0,221,38,764,501
23/5/2018 14:00,61,6,583,326,462,251,409,703,88,492,434,0,439,259,173,1524,592,608,41,113,246,86,1622,3313,510,1675,572,0,0,0,1134,289,10518,1388,89,90,568,1068,874,464,11245,587,493,6346,1274,9668,462,0,0,0,226,44,1012,637
23/5/2018 15:00,63,8,413,308,430,176,508,700,67,448,386,0,454,201,157,1221,548,631,541,137,248,71,1710,3318,399,1223,572,0,0,0,1150,296,10597,1380,89,95,559,1036,847,499,10033,584,459,6536,1390,9787,540,0,0,0,218,42,1131,549
23/5/2018 16:00,96,8,505,284,445,253,546,662,60,436,339,1,411,241,153,1438,615,599,764,116,217,94,1661,3300,443,1396,640,0,0,0,1167,297,10539,1367,91,95,559,1039,832,486,10069,585,453,6391,1381,9553,541,0,0,0,215,35,1086,498
23/5/2018 17:00,64,8,546,260,448,237,650,654,76,526,313,1,355,285,157,1388,693,732,726,108,216,80,1649,3292,570,1527,663,0,0,0,1139,295,10626,1396,90,96,551,1036,851,469,10135,631,453,7192,1262,9802,644,0,0,0,246,27,1053,565
23/5/2018 18:00,65,8,578,266,436,245,618,582,84,545,300,0,427,283,174,1375,879,739,762,96,192,93,1743,3331,540,1343,677,0,0,0,1134,299,10584,1414,96,92,558,1038,865,437,10175,643,441,7301,1404,10200,673,0,0,0,250,81,1083,1005
23/5/2018 19:00,65,7,588,276,473,271,710,559,96,532,361,3,547,287,221,1575,896,592,58,96,203,112,1625,3455,478,1419,683,0,0,0,1167,295,10846,1393,95,92,516,1030,858,429,9800,757,464,7446,1772,11014,868,0,0,0,252,99,1135,929
23/5/2018 20:00,68,10,530,269,528,206,794,635,131,621,392,4,622,222,269,1359,905,489,20,94,182,88,1288,3698,331,1339,678,0,0,0,1145,296,10534,1375,93,92,471,999,888,273,9844,781,585,7545,1978,10876,851,0,0,0,254,85,1205,949
23/5/2018 21:00,67,8,393,243,514,116,879,663,137,664,442,4,787,179,242,1243,930,426,18,87,168,64,1187,3722,285,1175,701,0,0,0,1132,299,10304,1356,95,92,427,884,796,245,10115,719,569,7499,1960,9986,847,0,0,0,239,101,1046,883
23/5/2018 22:00,68,13,258,223,454,111,806,634,126,615,455,4,820,175,207,1115,880,352,16,81,151,54,1023,3651,273,1154,721,0,0,0,729,295,10207,1342,93,92,415,676,700,237,8408,701,551,7280,1114,9636,718,0,0,0,228,123,919,890
23/5/2018 23:00,94,8,191,202,405,111,764,572,120,581,407,4,877,187,204,1010,889,320,16,80,147,46,712,3462,243,1018,675,0,0,0,452,286,10045,1282,92,93,355,573,574,248,8356,366,551,7027,1855,8723,809,0,0,0,207,83,913,830
24/5/2018 0:00,81,8,173,176,412,95,560,345,108,571,406,4,793,201,172,939,826,334,17,81,99,36,470,2662,213,885,709,0,0,0,393,293,9744,1250,99,86,275,493,342,225,9363,580,512,6771,1931,8622,810,0,0,0,135,85,1222,717
24/5/2018 1:00,68,8,170,159,397,96,515,226,102,497,382,4,709,168,165,854,872,332,16,68,49,28,470,2154,216,761,683,0,0,0,270,286,9772,1254,97,84,256,463,215,188,8820,627,491,6891,1809,8598,835,0,0,41,110,110,1281,668
24/5/2018 2:00,69,8,199,156,367,92,433,188,89,603,302,4,551,110,149,710,878,375,16,69,18,28,464,1620,201,487,587,605,595,152,252,289,9700,1216,93,84,240,414,212,179,8647,600,478,7091,1791,8290,860,0,0,82,110,119,1179,714
24/5/2018 3:00,65,8,160,138,343,112,382,172,68,594,294,2,453,97,139,612,841,575,16,73,19,32,433,1317,207,460,560,220,148,146,252,273,9700,1215,92,84,231,408,326,239,8723,618,287,7175,1954,7832,843,0,0,123,114,88,1103,807
24/5/2018 4:00,66,8,160,126,325,111,353,156,69,550,341,0,531,93,120,581,865,556,17,81,18,30,400,2503,204,436,544,165,148,133,258,269,9636,1220,92,84,233,406,291,227,6339,173,153,7147,1263,7857,838,0,0,41,113,49,1027,464
24/5/2018 5:00,66,8,165,126,331,88,343,146,68,546,320,0,531,97,121,533,863,556,16,74,18,32,393,4124,204,435,509,165,148,132,258,269,9577,1215,93,85,233,407,349,172,6011,131,130,6805,737,7405,795,0,0,82,112,41,932,350
24/5/2018 6:00,65,8,185,121,325,78,356,146,68,530,313,0,538,93,114,521,874,560,16,71,18,30,409,2092,208,455,509,110,284,126,252,266,9631,1215,96,84,230,400,338,151,5684,131,114,6407,625,7138,599,0,0,41,108,42,913,284
24/5/2018 7:00,66,10,155,119,346,95,343,152,69,353,306,0,521,98,111,486,854,539,17,75,17,28,407,1031,204,474,493,550,419,126,258,268,9573,1211,98,84,252,396,285,148,5717,123,97,6152,572,7101,426,0,0,82,108,49,868,254
24/5/2018 8:00,68,8,163,120,396,88,315,553,67,338,301,0,413,97,138,484,864,523,16,81,18,35,685,1401,203,436,584,440,502,126,303,269,9568,1212,95,85,262,394,293,143,5201,108,81,6033,556,7519,280,0,0,41,103,34,915,232
24/5/2018 9:00,64,8,229,137,379,68,513,698,57,332,204,0,445,76,141,450,707,437,16,79,201,30,768,1326,210,480,655,660,639,120,653,270,9509,1212,95,84,318,408,199,227,5976,111,65,6156,396,7578,167,0,0,82,134,34,662,196
24/5/2018 10:00,103,10,333,175,387,74,719,663,69,385,161,2,429,83,146,879,448,498,10,69,124,42,776,1333,201,412,657,440,481,126,1103,266,9538,1223,91,84,337,405,194,274,6844,65,46,5909,853,7866,131,0,0,41,247,38,51,193
24/5/2018 11:00,63,14,343,183,405,148,761,639,91,414,204,4,501,120,153,1264,438,522,10,72,133,45,836,1709,223,531,648,495,532,139,972,263,10036,1213,89,88,335,412,245,300,7028,58,46,4752,382,7329,106,0,0,123,254,36,722,175
24/5/2018 12:00,62,9,338,203,433,153,651,566,78,367,198,4,521,126,152,1254,389,559,8,68,120,54,938,2972,244,461,670,0,0,132,1002,266,9874,1221,89,84,332,429,351,247,7405,47,42,4839,295,6309,89,0,0,287,259,30,743,184
24/5/2018 13:00,62,8,300,246,434,150,711,534,91,359,220,4,554,147,159,1221,403,594,8,74,133,64,974,3165,234,536,682,0,0,126,954,269,9963,1222,89,89,345,438,357,260,8075,46,42,4804,326,7770,90,0,0,287,257,39,730,183
24/5/2018 14:00,64,8,272,221,389,146,494,533,98,368,258,4,664,125,171,1169,378,589,10,71,133,56,979,3181,243,445,697,0,0,120,960,273,9841,1222,88,92,355,443,289,322,7742,48,41,4999,374,7500,91,0,0,287,263,46,902,183
24/5/2018 15:00,60,8,193,186,189,104,503,482,96,355,239,4,591,124,150,756,376,609,8,63,124,37,902,3225,227,470,658,0,136,126,1014,271,9953,1232,92,92,346,429,186,329,7178,40,45,5021,351,8255,100,0,0,246,260,44,948,187
24/5/2018 16:00,84,8,219,189,163,84,602,335,93,351,204,4,682,120,150,705,379,782,8,60,119,55,964,3208,248,450,601,0,0,113,978,275,9915,1226,96,93,358,419,186,344,8146,48,42,5230,337,8006,93,0,0,246,263,33,897,192
24/5/2018 17:00,76,8,247,188,158,74,621,201,100,354,185,4,703,128,151,759,435,743,8,61,136,51,993,3189,249,580,603,0,0,0,966,274,9714,1232,89,92,342,423,188,457,7958,43,43,5943,324,7976,91,0,0,246,262,31,886,186
24/5/2018 18:00,67,8,292,189,168,72,595,220,103,397,210,3,647,114,159,780,170,750,10,70,118,43,1053,3159,263,627,649,0,0,0,966,274,9739,1227,88,92,334,417,186,453,8207,48,35,6478,281,7554,88,0,0,246,259,45,878,192
24/5/2018 19:00,66,9,217,226,186,92,835,209,136,513,309,3,770,139,208,904,192,741,14,67,119,58,992,3331,337,558,653,0,95,197,960,276,9763,1221,91,93,323,421,188,461,7452,45,40,6685,319,7834,111,0,0,287,271,50,815,212
24/5/2018 20:00,67,8,195,275,256,105,846,280,154,709,432,4,872,169,266,983,214,616,16,75,116,56,586,3662,200,591,658,0,273,139,990,277,9773,1218,95,92,306,426,238,398,8097,93,56,6718,474,8505,158,0,0,246,260,33,907,198
24/5/2018 21:00,67,8,186,258,273,102,768,318,135,599,456,4,962,172,261,1103,220,420,18,78,102,49,507,3738,208,548,658,0,0,114,972,273,9724,1219,93,92,301,427,249,351,7573,95,56,6651,449,8385,175,0,0,246,179,45,923,199
24/5/2018 22:00,67,8,191,233,249,81,738,264,141,604,386,4,962,164,228,1119,194,314,16,76,104,33,462,3654,190,600,657,0,0,133,783,273,9748,1208,93,92,303,412,212,344,7046,95,60,6560,455,8274,362,0,0,287,164,38,891,209
24/5/2018 23:00,66,8,159,202,239,94,736,268,142,573,356,4,891,153,211,995,198,296,16,81,110,40,424,3441,194,504,638,0,0,114,641,273,9709,1210,93,92,246,403,215,358,7308,91,55,6456,419,7749,517,0,0,246,164,41,851,210
25/5/2018 0:00,99,8,170,178,226,80,601,239,120,684,357,4,740,142,186,964,197,275,16,81,99,29,400,2676,193,599,591,0,626,120,452,270,9719,1201,92,96,216,401,212,350,7348,84,55,6286,371,7379,518,0,0,246,134,34,879,207
25/5/2018 1:00,70,8,159,160,209,79,521,196,110,707,365,4,699,138,173,863,202,335,18,77,49,30,406,2130,194,510,559,385,138,114,351,270,9684,1203,93,88,222,411,324,241,7717,86,50,6255,400,7610,557,0,0,246,113,41,832,196
25/5/2018 2:00,72,8,181,160,183,74,441,181,93,613,319,4,694,116,153,771,244,355,16,73,17,31,404,1460,196,592,558,165,158,114,258,270,9675,1194,93,84,228,398,212,150,7509,86,55,6353,446,7209,446,0,0,205,110,45,784,189
25/5/2018 3:00,72,16,150,155,160,91,351,144,74,556,279,3,589,106,148,682,211,527,16,76,17,31,380,1143,195,539,547,165,138,114,264,262,9567,1204,94,84,222,394,271,182,7203,84,56,6259,427,7530,340,0,0,205,104,38,820,184
25/5/2018 4:00,68,8,149,144,140,77,346,132,70,354,329,0,446,95,131,606,199,533,17,80,16,28,646,986,200,552,512,165,357,114,270,261,9562,1207,95,84,221,397,304,150,6008,86,61,6122,452,7147,366,0,0,205,112,32,693,191
25/5/2018 5:00,66,7,163,131,129,75,345,130,68,330,347,0,415,97,130,546,203,500,16,81,18,31,743,928,201,568,494,330,429,108,264,258,9602,1206,93,84,225,401,249,143,5668,83,55,5793,428,6448,275,0,0,164,106,31,524,217
25/5/2018 6:00,68,7,182,131,125,73,364,116,68,364,342,0,400,95,124,527,200,495,16,81,17,27,754,884,197,517,499,495,617,114,264,260,9587,1200,92,84,222,399,332,136,5815,90,58,5894,366,6460,221,0,0,205,108,35,508,201
25/5/2018 7:00,66,8,145,127,122,93,341,111,67,335,349,0,406,98,119,503,201,456,16,84,18,29,739,882,209,575,480,605,555,108,264,265,9611,1198,92,84,223,394,251,128,5377,95,60,5706,397,6449,189,0,0,164,105,53,462,201
25/5/2018 8:00,66,8,156,125,122,88,316,111,64,335,329,0,420,99,146,496,227,448,17,76,19,33,458,1238,190,492,486,495,679,108,303,264,9553,1193,93,84,219,394,323,134,5039,94,61,5817,462,6662,183,0,0,205,110,33,534,193
25/5/2018 9:00,65,8,157,115,107,69,345,103,59,308,272,0,434,73,141,454,224,363,16,71,19,26,390,1248,200,564,485,605,493,108,641,264,9519,1201,90,84,215,401,193,178,5609,96,53,5681,346,6689,159,0,0,164,131,34,631,202
25/5/2018 10:00,83,8,153,134,112,68,529,125,60,325,181,0,480,69,129,525,236,425,8,76,19,30,368,1263,185,476,481,660,679,108,1020,261,9499,1210,89,84,216,394,189,137,6411,50,46,4425,386,6379,113,0,0,205,150,37,748,194
25/5/2018 11:00,89,8,133,167,127,86,486,196,75,292,179,1,612,73,134,556,214,481,10,65,18,32,386,1650,181,531,478,495,658,101,954,261,9593,1198,89,90,214,392,189,152,6607,45,41,4070,343,6531,107,0,0,205,154,38,756,171
25/5/2018 12:00,66,8,143,181,179,78,444,201,87,317,161,3,714,109,131,687,181,626,9,59,18,26,439,2926,177,554,470,715,450,108,1114,267,9676,1206,90,95,216,402,251,140,7137,47,42,4048,280,6590,93,0,0,246,161,27,733,163
25/5/2018 13:00,64,8,133,202,199,68,528,233,108,310,244,4,711,117,130,759,177,633,8,58,18,26,481,3399,174,496,459,605,668,108,1139,268,9588,1213,89,95,217,399,199,136,7089,45,42,4106,327,6898,82,0,0,205,158,32,697,154
25/5/2018 14:00,60,8,162,204,216,69,367,254,110,301,246,4,744,113,144,859,177,673,9,61,19,34,509,3836,180,580,475,715,585,101,1116,268,9524,1205,90,92,232,409,186,132,6256,48,41,3909,359,6780,84,0,0,205,158,47,692,161
25/5/2018 15:00,63,8,136,144,174,87,378,176,114,235,212,1,723,107,134,714,172,707,9,60,19,26,454,3911,174,508,472,660,554,108,1127,271,9563,1218,89,92,224,405,189,188,6092,40,43,4249,320,6712,92,0,0,246,163,40,670,154
25/5/2018 16:00,92,8,128,133,158,80,370,163,86,249,203,0,628,96,121,591,191,671,8,63,17,25,443,3940,183,543,474,605,668,101,902,273,9613,1220,91,92,223,397,197,146,6340,48,46,4258,306,6659,85,0,0,246,168,30,701,165
25/5/2018 17:00,66,7,137,123,137,70,480,139,78,247,186,2,503,89,113,578,216,700,8,55,18,37,467,3958,172,541,475,770,482,108,718,273,9637,1234,90,92,225,405,236,172,6376,42,45,4220,309,6534,85,0,0,246,158,30,608,178
25/5/2018 18:00,65,8,164,128,132,69,491,121,88,302,195,0,468,85,109,727,227,705,11,63,17,27,492,3956,178,497,476,605,679,101,541,276,9631,1223,96,92,223,395,189,158,6345,48,36,4150,298,6884,82,0,0,246,163,43,623,158
25/5/2018 19:00,62,8,138,148,177,85,730,154,102,348,240,3,756,110,158,844,251,613,12,76,18,33,625,4097,193,578,471,660,533,108,688,264,9606,1214,95,93,227,403,194,143,6273,44,41,5607,454,7343,108,0,0,246,166,48,684,158
25/5/2018 20:00,66,8,176,170,238,84,906,256,137,440,324,4,772,144,209,933,250,541,16,80,19,42,726,4432,192,485,470,770,585,101,742,266,9553,1215,95,95,229,408,212,133,6941,92,56,5986,1161,6730,151,0,0,287,164,34,734,162
25/5/2018 21:00,67,9,159,181,230,78,893,294,141,548,372,4,858,145,216,992,574,428,17,70,18,46,665,4375,184,596,462,715,668,108,564,281,9567,1217,94,97,222,411,221,172,6714,93,56,6169,1295,6948,218,0,0,246,162,45,672,171
25/5/2018 22:00,67,8,169,186,254,73,885,284,152,575,389,4,886,146,193,1091,346,336,16,66,19,44,464,4366,202,527,461,550,679,107,245,281,9553,1213,94,97,225,408,263,149,5818,94,56,6137,822,6606,570,0,0,287,161,28,694,175
25/5/2018 23:00,85,8,145,176,242,90,780,259,149,542,371,4,837,134,194,917,319,330,18,74,19,42,409,3978,186,577,471,715,524,101,150,274,9567,1226,95,96,222,415,212,152,5903,91,60,5956,907,6748,701,0,0,246,134,43,677,277
26/5/2018 0:00,67,8,158,156,236,88,557,236,135,537,374,4,772,129,184,838,321,308,20,76,19,34,413,2628,194,564,477,770,701,108,138,274,9616,1213,95,97,227,412,232,140,5899,84,54,5984,1062,6809,710,0,0,205,115,34,883,298
26/5/2018 1:00,70,8,165,140,217,77,434,216,95,679,339,4,740,125,169,774,628,364,22,76,19,26,412,2002,202,539,465,660,679,108,138,271,9505,1209,95,94,228,419,249,145,5863,86,50,6051,1228,7329,712,0,0,287,111,39,901,297
26/5/2018 2:00,68,8,181,132,168,72,401,188,75,609,302,1,664,110,145,698,569,382,20,74,18,25,409,1269,188,596,461,550,658,108,138,270,9461,1202,93,92,229,421,212,131,5889,86,56,5594,1135,7774,736,0,0,205,109,47,854,243
26/5/2018 3:00,75,8,159,137,135,93,342,149,62,562,278,0,589,96,123,547,798,533,20,78,18,31,402,1114,193,493,466,660,658,107,138,268,9470,1203,98,88,227,411,212,179,5840,84,55,5373,1354,8120,785,0,0,205,110,42,852,217
26/5/2018 4:00,68,8,146,127,130,87,373,132,62,538,324,0,532,99,116,515,796,516,21,79,18,26,392,5007,197,586,462,715,668,108,138,264,9401,1199,96,85,228,408,212,149,5973,88,56,5542,968,8581,513,0,0,205,110,36,780,191
26/5/2018 5:00,69,7,162,130,125,75,369,119,63,547,376,0,528,113,110,489,880,505,20,86,17,29,411,7315,191,503,459,605,668,108,138,263,9495,1207,95,84,230,414,212,137,5270,84,59,5430,648,8555,600,0,0,205,110,31,781,177
26/5/2018 6:00,68,8,179,129,124,74,359,121,63,440,383,0,525,133,112,515,892,336,20,86,18,27,419,7054,204,621,482,660,700,160,138,258,9446,1201,95,85,229,408,209,139,5952,92,63,5434,600,7968,355,0,0,164,110,31,761,181
26/5/2018 7:00,67,8,154,123,131,91,358,159,64,382,371,0,511,145,112,527,889,349,20,87,20,27,491,6469,201,669,501,715,722,276,138,270,9417,1296,98,94,261,424,229,130,6298,95,65,5399,607,8378,395,0,0,205,112,51,793,188
26/5/2018 8:00,68,8,170,128,161,88,421,566,61,404,297,0,406,147,141,511,952,346,24,87,18,31,813,1779,201,727,539,660,701,0,138,266,9562,1395,96,96,296,517,613,124,6082,448,227,5526,879,8636,160,0,0,164,128,33,838,344
26/5/2018 9:00,65,8,201,141,398,76,604,705,70,482,252,3,493,129,171,499,959,360,24,90,215,33,976,1353,235,912,575,110,167,0,150,270,9831,1409,93,95,380,709,1296,226,7022,557,277,5576,984,9472,173,0,0,205,128,36,725,528
26/5/2018 10:00,106,8,544,218,441,168,743,733,63,537,259,4,426,135,179,901,957,386,41,275,156,71,1384,1313,271,1270,588,0,0,0,138,279,10265,1357,89,92,461,878,1147,214,8209,475,219,5376,1857,9643,598,0,0,82,250,37,680,562
26/5/2018 11:00,63,8,641,307,435,309,659,785,69,568,348,4,527,234,182,1524,1045,425,115,197,232,82,1410,1748,485,1655,607,0,0,0,132,287,10812,1328,88,92,501,987,1335,231,8797,459,147,4722,2025,9436,602,0,0,0,252,39,819,559
26/5/2018 12:00,60,8,601,328,453,272,545,783,86,601,368,1,487,286,184,1464,1040,515,142,276,204,88,1414,2956,585,1943,692,0,0,0,138,291,10905,1370,89,93,519,1054,1460,232,9643,461,143,4835,1390,9531,342,0,0,0,260,27,823,563
26/5/2018 13:00,58,6,655,338,461,259,469,761,79,529,383,2,407,308,188,1604,1009,534,138,267,206,93,1584,3472,580,1935,706,0,0,0,156,294,10895,1359,91,92,536,1057,1459,390,9504,465,100,5363,1331,10435,269,0,0,0,275,36,795,586
26/5/2018 14:00,60,6,549,323,466,252,290,749,98,526,413,4,437,281,183,1521,1043,537,45,112,192,78,1701,3453,574,1873,672,0,0,0,156,296,10855,1374,91,92,561,1072,1055,417,9314,412,102,5310,1348,11020,338,0,0,0,291,49,947,779
26/5/2018 15:00,62,7,455,322,433,179,383,727,83,414,406,0,438,273,164,1292,995,554,555,198,187,48,1912,3432,398,1808,627,0,0,0,132,300,10876,1378,91,92,549,1034,978,474,8607,254,90,5214,1329,11276,327,0,0,0,289,38,1048,663
26/5/2018 16:00,97,6,562,345,447,223,491,726,79,472,362,0,344,278,151,1555,1025,530,712,265,171,80,1820,3444,500,1876,667,0,0,0,162,297,10831,1380,91,93,547,1054,933,452,9215,280,93,5070,1383,10031,279,0,0,0,285,32,988,589
26/5/2018 17:00,62,7,517,329,443,241,618,718,77,509,337,1,354,303,160,1565,1023,637,654,150,173,76,1716,3452,521,1937,698,0,0,0,132,302,10695,1419,91,92,546,1030,879,415,10141,507,92,4962,1404,9819,297,0,0,0,276,27,1028,559
26/5/2018 18:00,63,8,558,319,439,233,650,702,78,499,366,4,381,277,169,1540,1004,702,582,98,180,90,1745,3450,549,2019,744,0,0,0,132,301,10695,1397,90,92,546,1025,946,436,10753,559,165,5259,1567,9777,427,0,0,0,275,109,1034,1099
26/5/2018 19:00,62,8,555,343,474,244,829,728,102,605,399,4,512,297,217,1524,934,578,136,104,169,84,1624,3505,513,2110,755,0,0,0,162,300,11031,1396,91,93,510,1045,1038,408,10898,740,457,6593,1803,10809,709,0,0,0,276,120,1062,1070
26/5/2018 20:00,69,10,558,320,507,262,1032,772,128,727,441,4,624,288,280,1478,958,535,26,131,166,76,1346,3852,342,1947,724,0,0,0,144,294,10627,1363,93,96,476,1031,1013,443,10595,762,563,7033,1948,11173,803,0,0,0,271,120,1122,1118
26/5/2018 21:00,70,8,484,298,550,167,1038,797,136,694,428,4,839,233,257,1521,951,533,30,83,155,64,1072,3879,265,1478,727,0,0,0,132,300,10431,1335,99,92,435,912,941,339,11327,729,554,7372,1968,10430,838,0,0,0,266,88,999,968
26/5/2018 22:00,68,8,330,256,505,107,887,726,139,701,467,4,888,174,240,1419,931,560,21,90,138,61,796,3769,229,1787,714,0,0,0,132,299,10192,1310,95,92,417,684,813,347,9943,705,541,7530,1248,9835,620,0,0,0,229,100,774,878
